,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
163,1,1,62,0.4,0.05,0.6,0.05,118,11,0,0,15,0,111,118,-156.16,2323.4199999999996,2167.2599999999998,1.7461755212766e-05
164,1,1,63,0.4,0.05,0.6,0.05,121,11,0,0,15,0,111,121,-164.70000000000002,2358.82,2194.1200000000003,1.1394564688155361e-05
165,1,1,64,0.4,0.05,0.6,0.05,124,11,0,0,14,0,111,124,-164.70000000000002,2418.79,2254.09,7.350164112153081e-06
166,1,1,65,0.4,0.05,0.6,0.05,127,10,0,0,13,0,109,127,-153.71999999999997,2395.68,2241.96,4.686901094364005e-06
167,1,1,66,0.4,0.05,0.6,0.05,127,10,0,0,13,0,109,127,-142.74,2354.58,2211.84,2.9543639616280157e-06
168,1,1,67,0.4,0.05,0.6,0.05,130,10,0,0,13,0,109,130,-142.74,2354.58,2211.84,1.8409061996656112e-06
169,1,1,68,0.4,0.05,0.6,0.05,133,10,0,0,13,0,109,133,-142.74,2410.2,2267.46,1.1339366146414042e-06
170,1,1,69,0.4,0.05,0.6,0.05,136,9,0,0,12,0,107,136,-142.74,2465.82,2323.08,6.904549580168145e-07
171,1,1,70,0.4,0.05,0.6,0.05,139,9,0,0,13,0,107,139,-131.76,2415.36,2283.6000000000004,4.1559602155399587e-07
172,1,1,71,0.4,0.05,0.6,0.05,142,9,0,0,12,0,106,142,-126.88,2426.94,2300.06,2.4728448309577755e-07
173,1,1,72,0.4,0.05,0.6,0.05,145,8,0,0,12,0,105,145,-117.12,2384.1800000000003,2267.0600000000004,1.4544935674652213e-07
174,1,1,73,0.4,0.05,0.6,0.05,145,6,0,0,12,0,103,145,-117.12,2418.6000000000004,2301.4800000000005,8.456997446036858e-08
175,1,1,74,0.4,0.05,0.6,0.05,148,6,0,0,13,0,103,148,-117.12,2386.7,2269.58,4.860825708855142e-08
176,1,1,75,0.4,0.05,0.6,0.05,151,6,0,0,13,0,102,151,-111.02,2391.6800000000003,2280.6600000000003,2.7618071785131424e-08
177,1,1,76,0.4,0.05,0.6,0.05,153,6,0,0,13,0,102,153,-95.16,2293.6899999999996,2198.5299999999997,1.5511939928894477e-08
178,1,1,77,0.4,0.05,0.6,0.05,156,6,0,0,12,0,101,156,-95.16,2324.0699999999997,2228.91,8.612482046216628e-09
179,1,1,78,0.4,0.05,0.6,0.05,156,6,0,0,12,0,101,156,-87.84,2265.1200000000003,2177.28,4.726939024418183e-09
180,1,1,79,0.4,0.05,0.6,0.05,156,5,0,0,12,0,100,156,-87.84,2265.1200000000003,2177.28,2.5646087865569055e-09
181,1,1,80,0.4,0.05,0.6,0.05,159,5,0,0,12,0,100,159,-87.84,2247.9600000000005,2160.1200000000003,1.3754718504269896e-09
182,1,1,81,0.4,0.05,0.6,0.05,162,5,0,0,12,0,101,162,-102.48,2445.4199999999996,2342.9399999999996,7.292421166627553e-10
183,1,1,82,0.4,0.05,0.6,0.05,165,4,0,0,12,0,100,165,-102.48,2491.5600000000004,2389.0800000000004,3.8219168503797494e-10
184,1,1,83,0.4,0.05,0.6,0.05,165,3,0,0,12,0,99,165,-102.48,2519.55,2417.07,1.9800683451239847e-10
185,1,1,84,0.4,0.05,0.6,0.05,168,2,0,0,14,0,98,168,-102.48,2501.3999999999996,2398.9199999999996,1.0140715125574202e-10
186,1,1,85,0.4,0.05,0.6,0.05,167,2,0,0,13,0,97,167,-85.39999999999999,2427.6000000000004,2342.2000000000003,5.13388858678877e-11
187,1,1,86,0.4,0.05,0.6,0.05,167,2,0,0,13,0,98,167,-79.3,2301.2599999999998,2221.9599999999996,2.5692936985792814e-11
188,1,1,87,0.4,0.05,0.6,0.05,170,1,0,0,13,0,97,170,-79.3,2301.2599999999998,2221.9599999999996,1.2710730747319554e-11
189,1,1,88,0.4,0.05,0.6,0.05,173,1,0,0,12,0,96,173,-79.3,2323.8999999999996,2244.5999999999995,6.216082097592969e-12
190,1,1,89,0.4,0.05,0.6,0.05,173,1,0,0,12,0,96,173,-73.2,2249.0,2175.8,3.0050549610545706e-12
